Region,AGS,date,Deutsche,Ausländer,Auslaender_Anteil
"64044 Bad Freienwalde (Oder), Stadt",12064044,2016-12-31,11959.0,357.0,0.028986683988307893
64053 Beiersdorf-Freudenberg,12064053,2016-12-31,587.0,17.0,0.028145695364238412
64057 Bleyen-Genschmar,12064057,2016-12-31,445.0,17.0,0.0367965367965368
64061 Bliesdorf,12064061,2016-12-31,937.0,209.0,0.1823734729493892
"64084 Buckow (Märkische Schweiz), Stadt",12064084,2016-12-31,1448.0,42.0,0.028187919463087248
64125 Falkenberg,12064125,2016-12-31,2164.0,57.0,0.025664115263394866
64128 Falkenhagen (Mark),12064128,2016-12-31,688.0,9.0,0.01291248206599713
64130 Fichtenhöhe,12064130,2016-12-31,497.0,5.0,0.0099601593625498
64136 Fredersdorf-Vogelsdorf,12064136,2016-12-31,13407.0,165.0,0.01215738284703802
64153 Garzau-Garzin,12064153,2016-12-31,458.0,,
64172 Golzow,12064172,2016-12-31,811.0,20.0,0.024067388688327317
64190 Gusow-Platkow,12064190,2016-12-31,1141.0,102.0,0.08205953338696702
64205 Heckelberg-Brunow,12064205,2016-12-31,663.0,2.0,0.0030075187969924814
64222 Höhenland,12064222,2016-12-31,994.0,22.0,0.021653543307086614
64227 Hoppegarten,12064227,2016-12-31,17385.0,421.0,0.023643715601482648
64266 Küstriner Vorland,12064266,2016-12-31,2443.0,103.0,0.040455616653574236
"64268 Lebus, Stadt",12064268,2016-12-31,3121.0,24.0,0.007631160572337043
64274 Letschin,12064274,2016-12-31,3882.0,121.0,0.030227329502872845
64288 Lietzen,12064288,2016-12-31,653.0,117.0,0.15194805194805194
64290 Lindendorf,12064290,2016-12-31,1324.0,23.0,0.017074981440237565
64303 Märkische Höhe,12064303,2016-12-31,568.0,3.0,0.005253940455341506
"64317 Müncheberg, Stadt",12064317,2016-12-31,6552.0,268.0,0.03929618768328446
64336 Neuenhagen bei Berlin,12064336,2016-12-31,17692.0,191.0,0.010680534585919589
64340 Neuhardenberg,12064340,2016-12-31,2373.0,244.0,0.09323653037829575
64349 Neulewin,12064349,2016-12-31,899.0,7.0,0.00772626931567329
64365 Neutrebbin,12064365,2016-12-31,1382.0,7.0,0.005039596832253419
64370 Oberbarnim,12064370,2016-12-31,1438.0,5.0,0.003465003465003465
64371 Oderaue,12064371,2016-12-31,1574.0,10.0,0.006313131313131313
64380 Petershagen/Eggersdorf,12064380,2016-12-31,14548.0,171.0,0.01161763706773558
64388 Podelzig,12064388,2016-12-31,843.0,9.0,0.01056338028169014
64393 Prötzel,12064393,2016-12-31,1001.0,11.0,0.010869565217391304
64408 Rehfelde,12064408,2016-12-31,4796.0,51.0,0.010521972354033423
64417 Reichenow-Möglin,12064417,2016-12-31,541.0,6.0,0.010968921389396709
64420 Reitwein,12064420,2016-12-31,453.0,6.0,0.013071895424836602
64428 Rüdersdorf bei Berlin,12064428,2016-12-31,14922.0,460.0,0.029905083864256922
"64448 Seelow, Stadt",12064448,2016-12-31,5169.0,282.0,0.051733626857457346
"64472 Strausberg, Stadt",12064472,2016-12-31,25320.0,1067.0,0.04043657861825899
64480 Treplin,12064480,2016-12-31,370.0,4.0,0.0106951871657754
64482 Vierlinden,12064482,2016-12-31,1428.0,46.0,0.031207598371777476
64484 Waldsieversdorf,12064484,2016-12-31,801.0,8.0,0.009888751545117428
"64512 Wriezen, Stadt",12064512,2016-12-31,7213.0,118.0,0.01609603055517665
64538 Zechin,12064538,2016-12-31,639.0,8.0,0.012364760432766615
64539 Zeschdorf,12064539,2016-12-31,1235.0,15.0,0.012
65036 Birkenwerder,12065036,2016-12-31,7790.0,227.0,0.028314830984158663
"65084 Fürstenberg/Havel, Stadt",12065084,2016-12-31,5728.0,146.0,0.024855294518215866
65096 Glienicke/Nordbahn,12065096,2016-12-31,11833.0,326.0,0.026811415412451682
"65100 Gransee, Stadt",12065100,2016-12-31,5643.0,252.0,0.042748091603053436
65117 Großwoltersdorf,12065117,2016-12-31,756.0,12.0,0.015625
"65136 Hennigsdorf, Stadt",12065136,2016-12-31,24597.0,1542.0,0.05899231034086996
"65144 Hohen Neuendorf, Stadt",12065144,2016-12-31,25151.0,545.0,0.02120952677459527
"65165 Kremmen, Stadt",12065165,2016-12-31,7001.0,309.0,0.042270861833105335
65180 Leegebruch,12065180,2016-12-31,6682.0,73.0,0.01080680977054034
"65193 Liebenwalde, Stadt",12065193,2016-12-31,4203.0,74.0,0.01730184708908113
65198 Löwenberger Land,12065198,2016-12-31,8023.0,61.0,0.007545769421078674
65225 Mühlenbecker Land,12065225,2016-12-31,14466.0,357.0,0.024084193483100588
65251 Oberkrämer,12065251,2016-12-31,10715.0,294.0,0.026705422835861567
"65256 Oranienburg, Stadt",12065256,2016-12-31,42253.0,1826.0,0.04142562217836158
65276 Schönermark,12065276,2016-12-31,425.0,24.0,0.053452115812917596
65301 Sonnenberg,12065301,2016-12-31,806.0,8.0,0.009828009828009828
65310 Stechlin,12065310,2016-12-31,1187.0,26.0,0.021434460016488046
"65332 Velten, Stadt",12065332,2016-12-31,11385.0,430.0,0.03639441388066018
"65356 Zehdenick, Stadt",12065356,2016-12-31,13128.0,335.0,0.024883012701478125
66008 Altdöbern,12066008,2016-12-31,2447.0,71.0,0.028196981731532962
66041 Bronkow,12066041,2016-12-31,580.0,6.0,0.010238907849829351
"66052 Calau, Stadt",12066052,2016-12-31,7764.0,72.0,0.009188361408882083
66064 Frauendorf,12066064,2016-12-31,683.0,4.0,0.005822416302765648
66104 Großkmehlen,12066104,2016-12-31,1100.0,3.0,0.0027198549410698096
"66112 Großräschen, Stadt",12066112,2016-12-31,8394.0,235.0,0.027233746668211843
66116 Grünewald,12066116,2016-12-31,519.0,,
66120 Guteborn,12066120,2016-12-31,529.0,4.0,0.0075046904315197
66124 Hermsdorf,12066124,2016-12-31,792.0,4.0,0.005025125628140704
66132 Hohenbocka,12066132,2016-12-31,972.0,6.0,0.006134969325153374
66168 Kroppen,12066168,2016-12-31,674.0,4.0,0.0058997050147492625
"66176 Lauchhammer, Stadt",12066176,2016-12-31,14491.0,300.0,0.020282604286390372
66188 Lindenau,12066188,2016-12-31,739.0,2.0,0.002699055330634278
"66196 Lübbenau/Spreewald, Stadt",12066196,2016-12-31,15444.0,665.0,0.04128127133900304
66202 Luckaitztal,12066202,2016-12-31,810.0,1.0,0.0012330456226880395
66226 Neu-Seeland,12066226,2016-12-31,591.0,,
66228 Neupetershain,12066228,2016-12-31,1216.0,13.0,0.010577705451586655
"66240 Ortrand, Stadt",12066240,2016-12-31,2118.0,26.0,0.012126865671641791
"66272 Ruhland, Stadt",12066272,2016-12-31,3655.0,38.0,0.010289737340915246
66285 Schipkau,12066285,2016-12-31,6630.0,134.0,0.019810762862211707
66292 Schwarzbach,12066292,2016-12-31,659.0,3.0,0.004531722054380665
"66296 Schwarzheide, Stadt",12066296,2016-12-31,5631.0,80.0,0.014008054631413063
"66304 Senftenberg, Stadt",12066304,2016-12-31,23473.0,1300.0,0.052476486497396356
66316 Tettau,12066316,2016-12-31,782.0,1.0,0.001277139208173691
"66320 Vetschau/Spreewald, Stadt",12066320,2016-12-31,7891.0,406.0,0.04893334940339882
67024 Bad Saarow,12067024,2016-12-31,5205.0,263.0,0.04809802487198244
"67036 Beeskow, Stadt",12067036,2016-12-31,7767.0,332.0,0.04099271515001852
67040 Berkenbrück,12067040,2016-12-31,995.0,10.0,0.009950248756218905
67072 Briesen (Mark),12067072,2016-12-31,2741.0,42.0,0.015091627739849083
67076 Brieskow-Finkenheerd,12067076,2016-12-31,2268.0,32.0,0.01391304347826087
67112 Diensdorf-Radlow,12067112,2016-12-31,558.0,9.0,0.015873015873015872
"67120 Eisenhüttenstadt, Stadt",12067120,2016-12-31,24395.0,1930.0,0.07331433998100664
"67124 Erkner, Stadt",12067124,2016-12-31,11421.0,274.0,0.023428815733219324
"67137 Friedland, Stadt",12067137,2016-12-31,2959.0,16.0,0.005378151260504202
"67144 Fürstenwalde/Spree, Stadt",12067144,2016-12-31,29275.0,2750.0,0.0858704137392662
67173 Gosen-Neu Zittau,12067173,2016-12-31,3008.0,64.0,0.020833333333333332
67180 Groß Lindow,12067180,2016-12-31,1699.0,17.0,0.009906759906759906
67201 Grünheide (Mark),12067201,2016-12-31,8289.0,159.0,0.018821022727272728
67205 Grunow-Dammendorf,12067205,2016-12-31,496.0,6.0,0.01195219123505976
67237 Jacobsdorf,12067237,2016-12-31,1860.0,27.0,0.014308426073131956
67288 Langewahl,12067288,2016-12-31,823.0,15.0,0.017899761336515514
67292 Lawitz,12067292,2016-12-31,595.0,1.0,0.0016778523489932886
67310 Madlitz-Wilmersdorf,12067310,2016-12-31,,,
67324 Mixdorf,12067324,2016-12-31,905.0,7.0,0.007675438596491228
"67336 Müllrose, Stadt",12067336,2016-12-31,4500.0,71.0,0.015532706191205425
67338 Neißemünde,12067338,2016-12-31,1557.0,33.0,0.020754716981132074
67357 Neuzelle,12067357,2016-12-31,4163.0,118.0,0.027563653352020556
67397 Ragow-Merz,12067397,2016-12-31,500.0,7.0,0.013806706114398421
67408 Rauen,12067408,2016-12-31,1969.0,15.0,0.007560483870967742
67413 Reichenwalde,12067413,2016-12-31,1116.0,22.0,0.019332161687170474
67426 Rietz-Neuendorf,12067426,2016-12-31,4067.0,42.0,0.010221465076660987
67438 Schlaubetal,12067438,2016-12-31,1827.0,14.0,0.0076045627376425855
67440 Schöneiche bei Berlin,12067440,2016-12-31,12010.0,327.0,0.026505633460322607
67458 Siehdichum,12067458,2016-12-31,1507.0,18.0,0.01180327868852459
67469 Spreenhagen,12067469,2016-12-31,3179.0,53.0,0.01639851485148515
67473 Steinhöfel,12067473,2016-12-31,4308.0,63.0,0.014413177762525738
"67481 Storkow (Mark), Stadt",12067481,2016-12-31,8714.0,356.0,0.0392502756339581
67493 Tauche,12067493,2016-12-31,3843.0,29.0,0.0074896694214876035
67508 Vogelsang,12067508,2016-12-31,727.0,,
67520 Wendisch Rietz,12067520,2016-12-31,1494.0,37.0,0.024167210973220117
67528 Wiesenau,12067528,2016-12-31,1248.0,11.0,0.008737092930897538
67544 Woltersdorf,12067544,2016-12-31,8067.0,96.0,0.011760382212421904
67552 Ziltendorf,12067552,2016-12-31,1516.0,12.0,0.007853403141361256
68052 Breddin,12068052,2016-12-31,878.0,8.0,0.009029345372460496
68072 Dabergotz,12068072,2016-12-31,611.0,,
68109 Dreetz,12068109,2016-12-31,1139.0,8.0,0.006974716652136007
68117 Fehrbellin,12068117,2016-12-31,8536.0,313.0,0.035371228387388404
68181 Heiligengrabe,12068181,2016-12-31,4379.0,47.0,0.010619069136918211
68188 Herzberg (Mark),12068188,2016-12-31,640.0,19.0,0.028831562974203338
"68264 Kyritz, Stadt",12068264,2016-12-31,8925.0,267.0,0.029046997389033942
"68280 Lindow (Mark), Stadt",12068280,2016-12-31,2919.0,109.0,0.03599735799207398
68306 Märkisch Linden,12068306,2016-12-31,1165.0,9.0,0.007666098807495741
"68320 Neuruppin, Stadt",12068320,2016-12-31,29890.0,1147.0,0.03695589135547894
"68324 Neustadt (Dosse), Stadt",12068324,2016-12-31,3276.0,130.0,0.03816793893129771
"68353 Rheinsberg, Stadt",12068353,2016-12-31,7758.0,403.0,0.04938120328391129
68372 Rüthnick,12068372,2016-12-31,476.0,13.0,0.026584867075664622
68409 Sieversdorf-Hohenofen,12068409,2016-12-31,708.0,7.0,0.009790209790209791
68413 Storbeck-Frankendorf,12068413,2016-12-31,473.0,,
68417 Stüdenitz-Schönermark,12068417,2016-12-31,574.0,5.0,0.008635578583765112
68425 Temnitzquell,12068425,2016-12-31,748.0,7.0,0.009271523178807948
68426 Temnitztal,12068426,2016-12-31,1437.0,23.0,0.015753424657534248
68437 Vielitzsee,12068437,2016-12-31,451.0,7.0,0.015283842794759825
68452 Walsleben,12068452,2016-12-31,789.0,4.0,0.005044136191677175
"68468 Wittstock/Dosse, Stadt",12068468,2016-12-31,14009.0,282.0,0.01973269890140648
68477 Wusterhausen/Dosse,12068477,2016-12-31,5707.0,248.0,0.041645675902602854
68501 Zernitz-Lohm,12068501,2016-12-31,858.0,12.0,0.013793103448275862
"69017 Beelitz, Stadt",12069017,2016-12-31,11711.0,455.0,0.037399309551208286
69018 Beetzsee,12069018,2016-12-31,2500.0,53.0,0.020759890325107718
69019 Beetzseeheide,12069019,2016-12-31,644.0,55.0,0.07868383404864092
"69020 Bad Belzig, Stadt",12069020,2016-12-31,10546.0,567.0,0.05102132637451633
69028 Bensdorf,12069028,2016-12-31,1226.0,10.0,0.008090614886731391
69052 Borkheide,12069052,2016-12-31,1919.0,34.0,0.017409114183307733
69056 Borkwalde,12069056,2016-12-31,1461.0,26.0,0.017484868863483525
"69076 Brück, Stadt",12069076,2016-12-31,3616.0,383.0,0.09577394348587147
69089 Buckautal,12069089,2016-12-31,477.0,19.0,0.038306451612903226
69216 Golzow,12069216,2016-12-31,1300.0,13.0,0.009900990099009901
69224 Görzke,12069224,2016-12-31,1182.0,51.0,0.0413625304136253
69232 Gräben,12069232,2016-12-31,510.0,,
69249 Groß Kreutz (Havel),12069249,2016-12-31,8074.0,201.0,0.02429003021148036
"69270 Havelsee, Stadt",12069270,2016-12-31,3206.0,38.0,0.011713933415536375
69304 Kleinmachnow,12069304,2016-12-31,19639.0,1005.0,0.04868242588645611
69306 Kloster Lehnin,12069306,2016-12-31,10453.0,450.0,0.041273044116298264
69345 Linthe,12069345,2016-12-31,883.0,13.0,0.014508928571428572
69397 Michendorf,12069397,2016-12-31,12056.0,215.0,0.017520984434846384
69402 Mühlenfließ,12069402,2016-12-31,896.0,8.0,0.008849557522123894
"69448 Niemegk, Stadt",12069448,2016-12-31,1969.0,62.0,0.03052683407188577
69454 Nuthetal,12069454,2016-12-31,8811.0,147.0,0.01640991292699263
69460 Päwesin,12069460,2016-12-31,519.0,2.0,0.003838771593090211
69470 Planebruch,12069470,2016-12-31,1014.0,9.0,0.008797653958944282
69474 Planetal,12069474,2016-12-31,949.0,7.0,0.007322175732217573
69485 Rabenstein/Fläming,12069485,2016-12-31,800.0,2.0,0.0024937655860349127
69537 Rosenau,12069537,2016-12-31,908.0,27.0,0.028877005347593583
69541 Roskow,12069541,2016-12-31,1177.0,11.0,0.009259259259259259
69590 Schwielowsee,12069590,2016-12-31,10334.0,233.0,0.02204977760953913
69596 Seddiner See,12069596,2016-12-31,4221.0,223.0,0.05018001800180018
69604 Stahnsdorf,12069604,2016-12-31,14549.0,691.0,0.04534120734908136
"69616 Teltow, Stadt",12069616,2016-12-31,23834.0,1833.0,0.07141465695250711
"69632 Treuenbrietzen, Stadt",12069632,2016-12-31,7297.0,163.0,0.02184986595174263
69648 Wenzlow,12069648,2016-12-31,541.0,2.0,0.003683241252302026
"69656 Werder (Havel), Stadt",12069656,2016-12-31,24508.0,837.0,0.033024265141053465
69665 Wiesenburg/Mark,12069665,2016-12-31,4212.0,90.0,0.02092050209205021
69680 Wollin,12069680,2016-12-31,839.0,5.0,0.005924170616113744
69688 Wusterwitz,12069688,2016-12-31,3000.0,42.0,0.013806706114398421
"69696 Ziesar, Stadt",12069696,2016-12-31,2348.0,96.0,0.03927986906710311
"70008 Bad Wilsnack, Stadt",12070008,2016-12-31,2526.0,51.0,0.01979045401629802
70028 Berge,12070028,2016-12-31,744.0,27.0,0.03501945525291829
70052 Breese,12070052,2016-12-31,1453.0,17.0,0.011564625850340135
70060 Cumlosen,12070060,2016-12-31,721.0,2.0,0.0027662517289073307
70096 Gerdshagen,12070096,2016-12-31,496.0,3.0,0.006012024048096192
70125 Groß Pankow (Prignitz),12070125,2016-12-31,3857.0,105.0,0.026501766784452298
70145 Gülitz-Reetz,12070145,2016-12-31,456.0,12.0,0.02564102564102564
70149 Gumtow,12070149,2016-12-31,3362.0,42.0,0.012338425381903642
70153 Halenbeck-Rohlsdorf,12070153,2016-12-31,524.0,2.0,0.0038022813688212928
70173 Karstädt,12070173,2016-12-31,5843.0,170.0,0.02827207716614003
70222 Kümmernitztal,12070222,2016-12-31,379.0,3.0,0.007853403141361256
70236 Lanz,12070236,2016-12-31,737.0,6.0,0.008075370121130552
70241 Legde/Quitzöbel,12070241,2016-12-31,595.0,,
"70244 Lenzen (Elbe), Stadt",12070244,2016-12-31,2126.0,34.0,0.01574074074074074
70246 Lenzerwische,12070246,2016-12-31,441.0,8.0,0.017817371937639197
70266 Marienfließ,12070266,2016-12-31,683.0,10.0,0.01443001443001443
"70280 Meyenburg, Stadt",12070280,2016-12-31,2052.0,74.0,0.034807149576669805
"70296 Perleberg, Stadt",12070296,2016-12-31,11393.0,974.0,0.07875798495997413
70300 Pirow,12070300,2016-12-31,442.0,10.0,0.022123893805309734
70302 Plattenburg,12070302,2016-12-31,3297.0,115.0,0.033704572098475966
"70316 Pritzwalk, Stadt",12070316,2016-12-31,11619.0,431.0,0.03576763485477179
"70325 Putlitz, Stadt",12070325,2016-12-31,2644.0,92.0,0.033625730994152045
70348 Rühstädt,12070348,2016-12-31,469.0,3.0,0.006355932203389831
70393 Triglitz,12070393,2016-12-31,474.0,3.0,0.006289308176100629
70416 Weisen,12070416,2016-12-31,960.0,8.0,0.008264462809917356
"70424 Wittenberge, Stadt",12070424,2016-12-31,16421.0,897.0,0.05179581937868114
71028 Briesen,12071028,2016-12-31,759.0,4.0,0.005242463958060288
71032 Burg (Spreewald),12071032,2016-12-31,4266.0,52.0,0.012042612320518759
71041 Dissen-Striesow,12071041,2016-12-31,992.0,1.0,0.0010070493454179255
"71044 Döbern, Stadt",12071044,2016-12-31,3226.0,65.0,0.019750835612275905
71052 Drachhausen,12071052,2016-12-31,799.0,5.0,0.006218905472636816
"71057 Drebkau, Stadt",12071057,2016-12-31,5576.0,34.0,0.006060606060606061
71060 Drehnow,12071060,2016-12-31,536.0,2.0,0.0037174721189591076
71074 Felixsee,12071074,2016-12-31,1913.0,19.0,0.009834368530020704
"71076 Forst (Lausitz), Stadt",12071076,2016-12-31,17752.0,899.0,0.048201168838132004
71153 Groß Schacksdorf-Simmersdorf,12071153,2016-12-31,1093.0,21.0,0.018850987432675045
"71160 Guben, Stadt",12071160,2016-12-31,16093.0,1378.0,0.07887356190258142
71164 Guhrow,12071164,2016-12-31,515.0,5.0,0.009615384615384616
71176 Heinersbrück,12071176,2016-12-31,574.0,6.0,0.010344827586206896
71189 Jämlitz-Klein Düben,12071189,2016-12-31,467.0,6.0,0.012684989429175475
71193 Jänschwalde,12071193,2016-12-31,1512.0,51.0,0.03262955854126679
71244 Kolkwitz,12071244,2016-12-31,9066.0,122.0,0.013278188942098389
71294 Neiße-Malxetal,12071294,2016-12-31,1614.0,10.0,0.006157635467980296
71301 Neuhausen/Spree,12071301,2016-12-31,4929.0,23.0,0.0046445880452342485
"71304 Peitz, Stadt",12071304,2016-12-31,4208.0,192.0,0.04363636363636364
71337 Schenkendöbern,12071337,2016-12-31,3566.0,47.0,0.013008580127318018
71341 Schmogrow-Fehrow,12071341,2016-12-31,790.0,2.0,0.0025252525252525255
"71372 Spremberg, Stadt",12071372,2016-12-31,22108.0,642.0,0.028219780219780218
71384 Tauer,12071384,2016-12-31,685.0,13.0,0.01862464183381089
71386 Teichland,12071386,2016-12-31,1133.0,10.0,0.008748906386701663
71392 Tschernitz,12071392,2016-12-31,1244.0,9.0,0.007182761372705506
71401 Turnow-Preilack,12071401,2016-12-31,1138.0,9.0,0.007846556233653008
"71408 Welzow, Stadt",12071408,2016-12-31,3520.0,32.0,0.009009009009009009
71412 Werben,12071412,2016-12-31,1709.0,9.0,0.005238649592549476
71414 Wiesengrund,12071414,2016-12-31,1362.0,13.0,0.009454545454545455
72002 Am Mellensee,12072002,2016-12-31,6546.0,139.0,0.020792819745699326
"72014 Baruth/Mark, Stadt",12072014,2016-12-31,4070.0,51.0,0.012375636981315215
72017 Blankenfelde-Mahlow,12072017,2016-12-31,25620.0,1294.0,0.04807906665675856
"72053 Dahme/Mark, Stadt",12072053,2016-12-31,4928.0,66.0,0.013215859030837005
72055 Dahmetal,12072055,2016-12-31,461.0,15.0,0.031512605042016806
72120 Großbeeren,12072120,2016-12-31,7816.0,411.0,0.0499574571532758
72157 Ihlow,12072157,2016-12-31,703.0,4.0,0.005657708628005658
"72169 Jüterbog, Stadt",12072169,2016-12-31,11861.0,447.0,0.036317842053948654
"72232 Luckenwalde, Stadt",12072232,2016-12-31,19322.0,1199.0,0.05842795185419814
"72240 Ludwigsfelde, Stadt",12072240,2016-12-31,23925.0,1320.0,0.05228758169934641
72297 Niedergörsdorf,12072297,2016-12-31,5894.0,211.0,0.034561834561834565
72298 Niederer Fläming,12072298,2016-12-31,3029.0,64.0,0.020691884901390237
72312 Nuthe-Urstromtal,12072312,2016-12-31,6356.0,267.0,0.04031405707383361
72340 Rangsdorf,12072340,2016-12-31,10770.0,393.0,0.03520558989518947
"72426 Trebbin, Stadt",12072426,2016-12-31,9224.0,250.0,0.02638800928857927
"72477 Zossen, Stadt",12072477,2016-12-31,17497.0,618.0,0.03411537399944797
"73008 Angermünde, Stadt",12073008,2016-12-31,13506.0,291.0,0.021091541639486844
73032 Berkholz-Meyenburg,12073032,2016-12-31,1252.0,2.0,0.001594896331738437
73069 Boitzenburger Land,12073069,2016-12-31,3107.0,62.0,0.019564531397917324
"73085 Brüssow, Stadt",12073085,2016-12-31,1708.0,175.0,0.09293680297397769
73093 Carmzow-Wallmow,12073093,2016-12-31,622.0,14.0,0.0220125786163522
73097 Casekow,12073097,2016-12-31,1717.0,177.0,0.09345300950369588
73157 Flieth-Stegelitz,12073157,2016-12-31,537.0,5.0,0.00922509225092251
"73189 Gartz (Oder), Stadt",12073189,2016-12-31,2165.0,350.0,0.13916500994035785
73201 Gerswalde,12073201,2016-12-31,1558.0,34.0,0.02135678391959799
73216 Göritz,12073216,2016-12-31,777.0,16.0,0.0201765447667087
73225 Gramzow,12073225,2016-12-31,1864.0,33.0,0.01739588824459673
73261 Grünow,12073261,2016-12-31,908.0,18.0,0.019438444924406047
73309 Hohenselchow-Groß Pinnow,12073309,2016-12-31,715.0,70.0,0.08917197452229299
"73384 Lychen, Stadt",12073384,2016-12-31,3083.0,139.0,0.04314090626939789
73386 Mark Landin,12073386,2016-12-31,989.0,8.0,0.00802407221664995
73393 Mescherin,12073393,2016-12-31,593.0,209.0,0.26059850374064836
73396 Milmersdorf,12073396,2016-12-31,1420.0,28.0,0.019337016574585635
73404 Mittenwalde,12073404,2016-12-31,364.0,3.0,0.008174386920980926
73429 Nordwestuckermark,12073429,2016-12-31,4207.0,65.0,0.015215355805243446
73430 Oberuckersee,12073430,2016-12-31,1665.0,17.0,0.010107015457788348
73440 Pinnow,12073440,2016-12-31,868.0,8.0,0.0091324200913242
"73452 Prenzlau, Stadt",12073452,2016-12-31,18412.0,867.0,0.04497121219980289
73458 Randowtal,12073458,2016-12-31,886.0,34.0,0.03695652173913044
73490 Schenkenberg,12073490,2016-12-31,596.0,13.0,0.021346469622331693
73505 Schöneberg,12073505,2016-12-31,823.0,17.0,0.02023809523809524
73520 Schönfeld,12073520,2016-12-31,571.0,26.0,0.04355108877721943
"73532 Schwedt/Oder, Stadt",12073532,2016-12-31,28968.0,1214.0,0.04022264926114903
