Stimmart_,"Gemeinde-
schlüssel
—
Wahlkreis-
nummer_","Land - Landkreis / kfr. Stadt - Amt - Gemeinde
—
Wahlkreis_",Name_,Wahlberechtigte insgesamt_Anzahl,Wahlberechtigte A1_,Wahlberechtigte A2_,Wahlberechtigte A3_,Wähler_,"Wahl-
beteiligung_%",Ungültige Stimmen_Anzahl,"Gültige
Stimmen_",SPD_,SPD_%_2019,CDU_Anzahl_2019,CDU_%_2019,DIE LINKE_Anzahl_2019,DIE LINKE_%_2019,AfD_Anzahl_2019,AfD_%_2019,GRÜNE/B 90_Anzahl_2019,GRÜNE/B 90_%_2019,BVB / FREIE WÄHLER_Anzahl_2019,BVB / FREIE WÄHLER_%_2019,PIRATEN_Anzahl_2019,PIRATEN_%_2019,FDP_Anzahl_2019,FDP_%_2019,ÖDP_Anzahl,ÖDP_%,Tierschutzpartei_Anzahl,Tierschutzpartei_%,V-Partei³_Anzahl,V-Partei³_%,AGS,AfD_%_2014,AfD_Anzahl_2014,BVB / FREIE WÄHLER_%_2014,BVB / FREIE WÄHLER_Anzahl_2014,CDU_%_2014,CDU_Anzahl_2014,DIE LINKE_%_2014,DIE LINKE_Anzahl_2014,DKP_%,DKP_Anzahl,FDP_%_2014,FDP_Anzahl_2014,GRÜNE/B 90_%_2014,GRÜNE/B 90_Anzahl_2014,Gemeindename_,Gemeindename_gesamt,Gemeindenummer_,Gültige Stimmen_%,Gültige Stimmen_Anzahl,NPD_%,NPD_Anzahl,PIRATEN_%_2014,PIRATEN_Anzahl_2014,REP_%,REP_Anzahl,SPD_%_2014,SPD_Anzahl,Unnamed: 2_ausgezählt,Unnamed: 32_,Unnamed: 33_,Unnamed: 3_%,Unnamed: 4_,Unnamed: 7_%,Unnamed: 8_Anzahl,Unnamed: 9_,Verwaltungsbezik,Wahlberechtigte_%,Wahlberechtigte_Anzahl,Wähler_%,Wähler_Anzahl,Wähler_Anzahl_,Wähler_Anzahl_Anzahl,_merge,diff_afd
Zweistimme,12070300 09,amtsangehörige Gemeinde,Pirow,367,343.0,24.0,0.0,202.0,55,1,201.0,49.0,24.4,35,17.4,21,10.4,59,29.4,13,6.5,12,6,1,0.5,9,4.5,1,0.5,1,0.5,0,0,12070300,10,16,0.6,1,34.4,55,15.6,25,0,0,2.5,4,1.9,3,Pirow,3,70809300,,,5,8,0.6,1,0,0,29.4,47,3,LT14,70809300,100,LT14,40.5,2,160,,,,,,162,400,both,19.4
Zweistimme,12070325 09,amtsangehörige Gemeinde,"Putlitz, Stadt",2312,2084.0,228.0,0.0,1065.0,46.1,8,1057.0,324.0,30.7,161,15.2,121,11.4,246,23.3,77,7.3,60,5.7,3,0.3,43,4.1,5,0.5,17,1.6,0,0,12070325,11.1,93,2.2,18,25.7,215,20.9,175,0.1,1,1.3,11,3.5,29,"Putlitz, Stadt",9,70809325,,,2.2,18,0.7,6,0.2,2,32.1,269,9,LT14,70809325,100,LT14,35.63267033432078,5,837,,,,,,842,2363,both,12.200000000000001
Zweistimme,12070393 09,amtsangehörige Gemeinde,Triglitz,419,387.0,32.0,0.0,237.0,56.6,6,231.0,57.0,24.7,50,21.6,15,6.5,65,28.1,11,4.8,13,5.6,3,1.3,10,4.3,1,0.4,6,2.6,0,0,12070393,13,20,0.6,1,31.8,49,12.3,19,0.6,1,0.6,1,3.2,5,Triglitz,3,70809393,,,1.9,3,0.6,1,0,0,35.1,54,3,LT14,70809393,100,LT14,37.38095238095238,3,154,,,,,,157,420,both,15.100000000000001
Zweistimme,12071057,amtsfreie Gemeinde,"Drebkau, Stadt",4822,4086.0,736.0,0.0,3228.0,66.9,63,3165.0,874.0,27.6,540,17.1,340,10.7,918,29,138,4.4,124,3.9,15,0.5,130,4.1,9,0.3,67,2.1,10,0.3,12071057,10,255,2.1,53,26.2,666,15.4,391,0.3,7,1.2,30,2.4,60,"Drebkau, Stadt",12,71057,,,2.5,64,1.4,35,0.3,8,38.2,971,12,LT14,71057,100,LT14,51.56468008770181,47,2540,,,,,,2587,5017,both,19.0
Zweistimme,12071076,amtsfreie Gemeinde,"Forst (Lausitz), Stadt",15400,12930.0,2470.0,0.0,9010.0,58.5,120,8890.0,2864.0,32.2,997,11.2,769,8.7,2908,32.7,360,4,318,3.6,45,0.5,388,4.4,30,0.3,198,2.2,13,0.1,12071076,13.1,1040,0.8,63,16.8,1340,15.6,1244,0.4,28,1.7,136,2.9,232,"Forst (Lausitz), Stadt",32,71076,,,3.7,297,1,79,0.2,15,43.8,3482,32,LT14,71076,100,LT14,48.95189628014055,124,7956,,,,,,8080,16506,both,19.6
Zweistimme,12071160,amtsfreie Gemeinde,"Guben, Stadt",13997,11740.0,2257.0,0.0,8118.0,58,127,7991.0,2207.0,27.6,991,12.4,771,9.6,2632,32.9,422,5.3,291,3.6,48,0.6,390,4.9,25,0.3,198,2.5,16,0.2,12071160,17.1,1163,1.5,103,20.3,1380,18.9,1285,0.1,7,1.6,112,5.5,377,"Guben, Stadt",20,71160,,,3.8,257,1.1,76,0.2,15,29.8,2024,20,LT14,71160,100,LT14,44.86980178779635,128,6799,,,,,,6927,15438,both,15.799999999999997
Zweistimme,12071244,amtsfreie Gemeinde,Kolkwitz,7848,6507.0,1341.0,0.0,5893.0,75.1,54,5839.0,1479.0,25.3,1047,17.9,470,8,1750,30,289,4.9,236,4,31,0.5,352,6,27,0.5,148,2.5,10,0.2,12071244,12.9,599,1.3,61,32.3,1505,13.1,611,0.2,9,1.2,55,3.3,152,Kolkwitz,16,71244,,,1.9,90,0.9,43,0.2,7,32.8,1526,16,LT14,71244,100,LT14,59.01884908251155,70,4658,,,,,,4728,8011,both,17.1
Zweistimme,12071301,amtsfreie Gemeinde,Neuhausen/Spree,4306,3729.0,577.0,0.0,3256.0,75.6,43,3213.0,826.0,25.7,490,15.3,254,7.9,1064,33.1,202,6.3,106,3.3,16,0.5,169,5.3,10,0.3,66,2.1,10,0.3,12071301,14,385,1.2,34,25,686,13.5,369,0.1,4,0.7,19,3.5,96,Neuhausen/Spree,17,71301,,,2.5,69,1.3,35,0.2,6,37.9,1038,17,LT14,71301,100,LT14,62.24944320712695,54,2741,,,,,,2795,4490,both,19.1
Zweistimme,12071337,amtsfreie Gemeinde,Schenkendöbern,3125,2668.0,457.0,0.0,2351.0,75.2,59,2292.0,567.0,24.7,350,15.3,144,6.3,763,33.3,173,7.5,94,4.1,14,0.6,121,5.3,11,0.5,53,2.3,2,0.1,12071337,18.8,380,1.6,33,21.6,437,12.6,256,0.1,3,1.6,32,11.7,237,Schenkendöbern,15,71337,,,3.6,72,1,21,0.2,5,27.1,548,15,LT14,71337,100,LT14,62.51883097318469,51,2024,,,,,,2075,3319,both,14.499999999999996
Zweistimme,12071372,amtsfreie Gemeinde,"Spremberg, Stadt",19177,16279.0,2898.0,0.0,12339.0,64.3,154,12185.0,2863.0,23.5,2021,16.6,1057,8.7,4437,36.4,427,3.5,384,3.2,65,0.5,577,4.7,39,0.3,297,2.4,18,0.1,12071372,12.1,1155,2.6,244,26.1,2490,14.8,1414,0.1,14,1,96,2.4,227,"Spremberg, Stadt",31,71372,,,3.3,315,1,91,0.1,12,36.6,3497,31,LT14,71372,100,LT14,48.85952572347267,170,9555,,,,,,9725,19904,both,24.299999999999997
Zweistimme,12071408,amtsfreie Gemeinde,"Welzow, Stadt",2988,2510.0,478.0,0.0,1730.0,57.9,29,1701.0,551.0,32.4,240,14.1,110,6.5,484,28.5,110,6.5,87,5.1,3,0.2,68,4,5,0.3,40,2.4,3,0.2,12071408,11.9,189,0.9,14,19.1,303,11.3,179,0.1,2,0.5,8,10.6,169,"Welzow, Stadt",6,71408,,,2.3,36,0.4,7,0.1,1,42.9,682,6,LT14,71408,100,LT14,48.641304347826086,21,1590,,,,,,1611,3312,both,16.6
Zweistimme,12071028 01,amtsangehörige Gemeinde,Briesen,654,557.0,97.0,0.0,402.0,61.5,8,394.0,107.0,27.2,67,17,21,5.3,115,29.2,22,5.6,17,4.3,2,0.5,31,7.9,5,1.3,7,1.8,0,0,12071028,15.9,56,1.1,4,35.1,124,12.2,43,0,0,0.8,3,3.1,11,Briesen,1,71801028,,,1.7,6,0.6,2,0,0,29.5,104,1,LT14,71801028,100,LT14,53.09734513274337,7,353,,,,,,360,678,both,13.299999999999999
Zweistimme,12071032 01,amtsangehörige Gemeinde,Burg (Spreewald),3723,3142.0,581.0,0.0,1899.0,51,21,1878.0,504.0,26.8,304,16.2,99,5.3,637,33.9,101,5.4,50,2.7,4,0.2,116,6.2,7,0.4,52,2.8,4,0.2,12071032,13.8,212,1.3,20,30.2,463,11.1,170,0.3,4,1.4,22,4.4,68,Burg (Spreewald),5,71801032,,,2.9,44,0.5,8,0.1,1,34.1,523,5,LT14,71801032,100,LT14,41.37931034482759,25,1535,,,,,,1560,3770,both,20.099999999999998
Zweistimme,12071041 01,amtsangehörige Gemeinde,Dissen-Striesow,816,721.0,95.0,0.0,526.0,64.5,9,517.0,100.0,19.3,113,21.9,31,6,163,31.5,38,7.4,22,4.3,2,0.4,31,6,2,0.4,13,2.5,2,0.4,12071041,10.1,50,1.8,9,47.1,234,8.7,43,0,0,0,0,3.2,16,Dissen-Striesow,2,71801041,,,1.8,9,1.6,8,0.2,1,25.6,127,2,LT14,71801041,100,LT14,58.22637106184364,2,497,,,,,,499,857,both,21.4
Zweistimme,12071164 01,amtsangehörige Gemeinde,Guhrow,445,400.0,45.0,0.0,284.0,63.8,2,282.0,68.0,24.1,58,20.6,26,9.2,86,30.5,14,5,13,4.6,2,0.7,9,3.2,1,0.4,5,1.8,0,0,12071164,8.4,18,1.9,4,27.9,60,14,30,0,0,0.9,2,4.7,10,Guhrow,1,71801164,,,3.7,8,0.5,1,0,0,38.1,82,1,LT14,71801164,100,LT14,47.379912663755455,2,215,,,,,,217,458,both,22.1
Zweistimme,12071341 01,amtsangehörige Gemeinde,Schmogrow-Fehrow,690,607.0,83.0,0.0,421.0,61,10,411.0,87.0,21.2,67,16.3,20,4.9,159,38.7,16,3.9,25,6.1,4,1,19,4.6,1,0.2,13,3.2,0,0,12071341,13.1,46,1.1,4,31.9,112,9.7,34,0.3,1,2.3,8,1.4,5,Schmogrow-Fehrow,2,71801341,,,7.4,26,1.7,6,0.3,1,30.8,108,2,LT14,71801341,100,LT14,49.445983379501385,6,351,,,,,,357,722,both,25.6
Zweistimme,12071412 01,amtsangehörige Gemeinde,Werben,1475,1283.0,192.0,0.0,883.0,59.9,13,870.0,213.0,24.5,164,18.9,42,4.8,305,35.1,43,4.9,32,3.7,6,0.7,50,5.7,2,0.2,13,1.5,0,0,12071412,15.6,110,1.3,9,34.4,242,10.1,71,0.1,1,1.3,9,3.3,23,Werben,3,71801412,,,2.6,18,0.9,6,0.1,1,30.3,213,3,LT14,71801412,100,LT14,47.94335805799056,8,703,,,,,,711,1483,both,19.5
Zweistimme,12071044 02,amtsangehörige Gemeinde,"Döbern, Stadt",2822,2447.0,375.0,0.0,1424.0,50.5,23,1401.0,455.0,32.5,188,13.4,82,5.9,506,36.1,33,2.4,40,2.9,7,0.5,53,3.8,3,0.2,34,2.4,0,0,12071044,15.1,180,1.1,13,21,250,12.7,151,0.1,1,1.2,14,2.3,27,"Döbern, Stadt",3,71802044,,,3.8,45,0.4,5,0.3,4,42,500,3,LT14,71802044,100,LT14,40.91675092686215,24,1190,,,,,,1214,2967,both,21.0
Zweistimme,12071074 02,amtsangehörige Gemeinde,Felixsee,1697,1419.0,278.0,0.0,955.0,56.3,11,944.0,237.0,25.1,119,12.6,72,7.6,383,40.6,20,2.1,29,3.1,5,0.5,50,5.3,6,0.6,23,2.4,0,0,12071074,14,122,2,17,20.8,181,12.2,106,0.2,2,0.9,8,3.1,27,Felixsee,6,71802074,,,4.8,42,1.1,10,0.3,3,40.5,352,6,LT14,71802074,100,LT14,51.48911798396334,29,870,,,,,,899,1746,both,26.6
Zweistimme,12071153 02,amtsangehörige Gemeinde,Groß Schacksdorf-Simmersdorf,796,704.0,92.0,0.0,421.0,52.9,8,413.0,136.0,32.9,23,5.6,28,6.8,161,39,11,2.7,15,3.6,0,0,22,5.3,2,0.5,13,3.1,2,0.5,12071153,19.3,75,1.3,5,13.9,54,18.8,73,0.5,2,0.3,1,1.5,6,Groß Schacksdorf-Simmersdorf,2,71802153,,,5.2,20,0.8,3,0,0,38.4,149,2,LT14,71802153,100,LT14,41.32917964693666,10,388,,,,,,398,963,both,19.7
Zweistimme,12071189 02,amtsangehörige Gemeinde,Jämlitz-Klein Düben,396,371.0,25.0,0.0,262.0,66.2,4,258.0,60.0,23.3,24,9.3,22,8.5,121,46.9,4,1.6,7,2.7,3,1.2,8,3.1,1,0.4,8,3.1,0,0,12071189,16.2,29,0,0,22.3,40,15.1,27,0,0,1.7,3,2.2,4,Jämlitz-Klein Düben,2,71802189,,,3.9,7,0.6,1,0.6,1,37.4,67,2,LT14,71802189,100,LT14,43.884892086330936,4,179,,,,,,183,417,both,30.7
Zweistimme,12071294 02,amtsangehörige Gemeinde,Neiße-Malxetal,1394,1232.0,162.0,0.0,809.0,58,10,799.0,202.0,25.3,110,13.8,45,5.6,342,42.8,24,3,19,2.4,2,0.3,35,4.4,1,0.1,18,2.3,1,0.1,12071294,16.7,115,0.9,6,23.5,162,15,103,0,0,1.5,10,2.2,15,Neiße-Malxetal,5,71802294,,,6.3,43,1,7,0,0,33,227,5,LT14,71802294,100,LT14,47.479564032697546,9,688,,,,,,697,1468,both,26.099999999999998
Zweistimme,12071392 02,amtsangehörige Gemeinde,Tschernitz,1065,935.0,130.0,0.0,582.0,54.6,9,573.0,126.0,22,75,13.1,40,7,248,43.3,20,3.5,17,3,3,0.5,33,5.8,1,0.2,9,1.6,1,0.2,12071392,17.5,74,0.9,4,23.2,98,13.2,56,0,0,1.7,7,2.6,11,Tschernitz,2,71802392,,,7.3,31,0.5,2,0,0,33.1,140,2,LT14,71802392,100,LT14,38.33922261484099,11,423,,,,,,434,1132,both,25.799999999999997
Zweistimme,12071414 02,amtsangehörige Gemeinde,Wiesengrund,1181,1026.0,155.0,0.0,732.0,62,12,720.0,215.0,29.9,77,10.7,42,5.8,302,41.9,20,2.8,22,3.1,0,0,20,2.8,4,0.6,16,2.2,2,0.3,12071414,14,85,0.7,4,17.2,105,11,67,0.2,1,0.3,2,4.8,29,Wiesengrund,5,71802414,,,3.9,24,0.3,2,0.2,1,47.5,289,5,LT14,71802414,100,LT14,51.27993393889347,12,609,,,,,,621,1211,both,27.9
Zweistimme,12071052 07,amtsangehörige Gemeinde,Drachhausen,683,610.0,73.0,0.0,389.0,57,1,388.0,94.0,24.2,47,12.1,31,8,161,41.5,11,2.8,18,4.6,0,0,17,4.4,0,0,8,2.1,1,0.3,12071052,14.4,41,0.7,2,26.4,75,15.1,43,0.4,1,2.8,8,2.5,7,Drachhausen,1,71807052,,,1.4,4,1.1,3,0,0,35.2,100,1,LT14,71807052,100,LT14,40.73033707865169,6,284,,,,,,290,712,both,27.1
Zweistimme,12071060 07,amtsangehörige Gemeinde,Drehnow,445,402.0,43.0,0.0,298.0,67,3,295.0,63.0,21.4,61,20.7,12,4.1,119,40.3,7,2.4,7,2.4,2,0.7,18,6.1,0,0,4,1.4,2,0.7,12071060,12.4,33,0.8,2,35.7,95,8.6,23,0.4,1,1.5,4,1.9,5,Drehnow,1,71807060,,,4.1,11,0,0,0.4,1,34.2,91,1,LT14,71807060,100,LT14,56.032719836400815,8,266,,,,,,274,489,both,27.9
Zweistimme,12071176 07,amtsangehörige Gemeinde,Heinersbrück,496,464.0,32.0,0.0,298.0,60.1,3,295.0,57.0,19.3,32,10.8,11,3.7,149,50.5,10,3.4,14,4.7,2,0.7,13,4.4,2,0.7,5,1.7,0,0,12071176,16.7,39,0.9,2,31.6,74,7.7,18,0,0,0,0,2.6,6,Heinersbrück,2,71807176,,,5.6,13,0,0,0,0,35,82,2,LT14,71807176,100,LT14,45.16129032258064,4,234,,,,,,238,527,both,33.8
Zweistimme,12071193 07,amtsangehörige Gemeinde,Jänschwalde,1326,1159.0,167.0,0.0,803.0,60.6,13,790.0,162.0,20.5,86,10.9,73,9.2,341,43.2,50,6.3,21,2.7,8,1,32,4.1,3,0.4,13,1.6,1,0.1,12071193,19.4,133,0.9,6,19.5,134,14.9,102,0.9,6,0.9,6,4.2,29,Jänschwalde,4,71807193,,,3.2,22,1.2,8,0.1,1,34.8,239,4,LT14,71807193,100,LT14,51.54411764705882,15,686,,,,,,701,1360,both,23.800000000000004
Zweistimme,12071304 07,amtsangehörige Gemeinde,"Peitz, Stadt",3741,3045.0,696.0,0.0,1744.0,46.6,24,1720.0,430.0,25,203,11.8,116,6.7,653,38,58,3.4,98,5.7,9,0.5,103,6,7,0.4,40,2.3,3,0.2,12071304,13.9,194,0.9,13,25.2,351,13.8,192,0.1,2,1,14,3.8,53,"Peitz, Stadt",3,71807304,,,2.1,29,0.5,7,0.2,3,38.4,535,3,LT14,71807304,100,LT14,36.84895833333333,22,1393,,,,,,1415,3840,both,24.1
Zweistimme,12071384 07,amtsangehörige Gemeinde,Tauer,609,520.0,89.0,0.0,357.0,58.6,6,351.0,80.0,22.8,50,14.2,28,8,127,36.2,17,4.8,24,6.8,3,0.9,15,4.3,1,0.3,6,1.7,0,0,12071384,19.7,59,1.7,5,21.7,65,15.7,47,0.3,1,0.7,2,1,3,Tauer,1,71807384,,,5.4,16,1,3,0.7,2,32.1,96,1,LT14,71807384,100,LT14,47.69475357710652,1,299,,,,,,300,629,both,16.500000000000004
Zweistimme,12071386 07,amtsangehörige Gemeinde,Teichland,976,828.0,148.0,0.0,610.0,62.5,7,603.0,140.0,23.2,93,15.4,49,8.1,215,35.7,27,4.5,25,4.1,2,0.3,37,6.1,2,0.3,11,1.8,2,0.3,12071386,12.7,73,0.7,4,31.2,179,12,69,0.2,1,0.3,2,3.3,19,Teichland,3,71807386,,,2.1,12,1.4,8,0,0,36,206,3,LT14,71807386,100,LT14,55.84541062801932,5,573,,,,,,578,1035,both,23.000000000000004
Zweistimme,12071401 07,amtsangehörige Gemeinde,Turnow-Preilack,979,845.0,134.0,0.0,613.0,62.6,12,601.0,130.0,21.6,81,13.5,27,4.5,255,42.4,15,2.5,44,7.3,2,0.3,29,4.8,2,0.3,15,2.5,1,0.2,12071401,19.6,93,0.6,3,25.7,122,11.8,56,0,0,0.4,2,1.9,9,Turnow-Preilack,2,71807401,,,2.3,11,0.6,3,0,0,36.9,175,2,LT14,71807401,100,LT14,47.26027397260274,9,474,,,,,,483,1022,both,22.799999999999997
Zweistimme,12072002,amtsfreie Gemeinde,Am Mellensee,5847,4960.0,887.0,0.0,3705.0,63.4,58,3647.0,912.0,25,558,15.3,346,9.5,1027,28.2,285,7.8,205,5.6,32,0.9,140,3.8,18,0.5,118,3.2,6,0.2,12072002,13.2,333,5.2,131,21.7,548,17.9,453,0,1,1.1,28,5.3,133,Am Mellensee,10,72002,,,2.1,54,1.1,29,0.2,6,32.2,815,10,LT14,72002,100,LT14,45.47872340425532,34,2531,,,,,,2565,5640,both,15.0
Zweistimme,12072014,amtsfreie Gemeinde,"Baruth/Mark, Stadt",3545,3025.0,520.0,0.0,2249.0,63.4,27,2222.0,636.0,28.6,303,13.6,210,9.5,606,27.3,201,9,124,5.6,10,0.5,65,2.9,8,0.4,57,2.6,2,0.1,12072014,12.4,223,7.4,133,19.8,355,17.3,311,0.2,4,1.6,28,4.2,75,"Baruth/Mark, Stadt",15,72014,,,3.1,55,1.2,22,0.2,4,32.5,583,15,LT14,72014,100,LT14,50.582362728785355,31,1793,,,,,,1824,3606,both,14.9
Zweistimme,12072017,amtsfreie Gemeinde,Blankenfelde-Mahlow,22442,18934.0,3508.0,0.0,13525.0,60.3,226,13299.0,3132.0,23.6,2157,16.2,1073,8.1,2756,20.7,1874,14.1,1152,8.7,104,0.8,507,3.8,108,0.8,414,3.1,22,0.2,12072017,14.6,1532,21.7,2283,19.2,2017,12.4,1308,0.2,18,1.2,121,7,741,Blankenfelde-Mahlow,22,72017,,,1.4,152,3.1,321,0.2,20,19,2000,22,LT14,72017,100,LT14,49.89474669036815,153,10513,,,,,,10666,21377,both,6.1
Zweistimme,12072120,amtsfreie Gemeinde,Großbeeren,6743,5689.0,1054.0,0.0,4196.0,62.2,46,4150.0,1109.0,26.7,889,21.4,191,4.6,738,17.8,608,14.7,139,3.3,40,1,241,5.8,45,1.1,136,3.3,14,0.3,12072120,11.7,355,6.2,188,29.5,891,9.1,275,0.1,4,4.4,132,8.8,267,Großbeeren,9,72120,,,0.8,24,2.7,83,0.3,9,26.3,796,9,LT14,72120,100,LT14,46.62418449400698,49,3024,,,,,,3073,6591,both,6.100000000000001
Zweistimme,12072169,amtsfreie Gemeinde,"Jüterbog, Stadt",10486,8773.0,1713.0,0.0,7003.0,66.8,139,6864.0,2269.0,33.1,874,12.7,618,9,1774,25.8,454,6.6,349,5.1,38,0.6,223,3.2,25,0.4,225,3.3,15,0.2,12072169,11.5,525,1.5,70,16.7,763,19.9,908,0.1,5,1.4,66,4.2,192,"Jüterbog, Stadt",21,72169,,,2.9,131,1,45,0.1,6,40.6,1854,21,LT14,72169,100,LT14,43.47296410833099,74,4565,,,,,,4639,10671,both,14.3
Zweistimme,12072232,amtsfreie Gemeinde,"Luckenwalde, Stadt",16937,14616.0,2321.0,0.0,9437.0,55.7,110,9327.0,2719.0,29.2,1192,12.8,1183,12.7,2412,25.9,729,7.8,392,4.2,59,0.6,301,3.2,56,0.6,265,2.8,19,0.2,12072232,12.3,854,1.7,119,18.9,1315,24.3,1691,0.2,16,1.1,76,3.7,256,"Luckenwalde, Stadt",19,72232,,,2.2,152,0.9,62,0.3,18,34.6,2408,19,LT14,72232,100,LT14,40.94029420248053,130,6967,,,,,,7097,17335,both,13.599999999999998
Zweistimme,12072240,amtsfreie Gemeinde,"Ludwigsfelde, Stadt",21377,18211.0,3166.0,0.0,12477.0,58.4,136,12341.0,3872.0,31.4,1697,13.8,1232,10,2375,19.2,1325,10.7,747,6.1,118,1,484,3.9,75,0.6,391,3.2,25,0.2,12072240,12.2,1085,4.1,363,17.6,1563,18.8,1670,0.2,14,1.3,116,4.3,385,"Ludwigsfelde, Stadt",35,72240,,,1.6,138,1.5,129,0.4,36,38,3364,35,LT14,72240,100,LT14,44.090975932552325,132,8863,,,,,,8995,20401,both,7.0
Zweistimme,12072297,amtsfreie Gemeinde,Niedergörsdorf,5035,4372.0,663.0,0.0,3080.0,61.2,37,3043.0,1003.0,33,405,13.3,284,9.3,749,24.6,239,7.9,187,6.1,15,0.5,75,2.5,6,0.2,74,2.4,6,0.2,12072297,10.5,243,1.4,33,20.3,472,20,465,0.3,7,1,24,4.2,97,Niedergörsdorf,14,72297,,,2.1,49,0.9,22,0.3,6,39,905,14,LT14,72297,100,LT14,46.2109375,43,2323,,,,,,2366,5120,both,14.100000000000001
Zweistimme,12072312,amtsfreie Gemeinde,Nuthe-Urstromtal,5480,4736.0,744.0,0.0,3817.0,69.7,47,3770.0,933.0,24.7,648,17.2,373,9.9,996,26.4,281,7.5,175,4.6,27,0.7,169,4.5,33,0.9,129,3.4,6,0.2,12072312,14.2,405,2.6,75,22.3,633,18.5,525,0.2,5,1.5,43,4.3,123,Nuthe-Urstromtal,25,72312,,,2.5,72,0.9,26,0.2,6,32.7,930,25,LT14,72312,100,LT14,52.22082359287897,61,2843,,,,,,2904,5561,both,12.2
Zweistimme,12072340,amtsfreie Gemeinde,Rangsdorf,9094,7184.0,1910.0,0.0,6516.0,71.7,96,6420.0,1656.0,25.8,1049,16.3,525,8.2,1182,18.4,879,13.7,307,4.8,63,1,518,8.1,47,0.7,176,2.7,18,0.3,12072340,11.3,524,11.5,535,21.1,982,14.7,682,0.1,5,3.1,142,8.9,412,Rangsdorf,14,72340,,,1.1,53,2,91,0.2,7,26.1,1212,14,LT14,72340,100,LT14,53.29402426578977,55,4645,,,,,,4700,8819,both,7.099999999999998
Zweistimme,12072426,amtsfreie Gemeinde,"Trebbin, Stadt",7960,6927.0,1033.0,0.0,5021.0,63.1,71,4950.0,1277.0,25.8,897,18.1,411,8.3,1099,22.2,544,11,287,5.8,51,1,177,3.6,36,0.7,157,3.2,14,0.3,12072426,13.4,504,3,112,26.5,1000,15.7,593,0.2,9,1.3,48,5.6,211,"Trebbin, Stadt",20,72426,,,1.7,63,1.7,63,0.2,9,30.8,1163,20,LT14,72426,100,LT14,49.65596330275229,122,3775,,,,,,3897,7848,both,8.799999999999999
Zweistimme,12072477,amtsfreie Gemeinde,"Zossen, Stadt",15567,13084.0,2483.0,0.0,9927.0,63.8,202,9725.0,2321.0,23.9,1514,15.6,899,9.2,2524,26,955,9.8,459,4.7,83,0.9,522,5.4,42,0.4,381,3.9,25,0.3,12072477,15.2,961,8,504,20.7,1310,17.4,1096,0.2,14,1.4,89,5,316,"Zossen, Stadt",22,72477,,,2.6,166,1.5,92,0.3,22,27.6,1744,22,LT14,72477,100,LT14,42.78106902749118,113,6314,,,,,,6427,15023,both,10.8
Zweistimme,12072053 04,amtsangehörige Gemeinde,"Dahme/Mark, Stadt",4255,3773.0,482.0,0.0,2062.0,48.5,26,2036.0,685.0,33.6,296,14.5,207,10.2,464,22.8,131,6.4,118,5.8,18,0.9,66,3.2,10,0.5,37,1.8,4,0.2,12072053,9.4,166,3.2,56,23.7,419,16.6,294,0.1,2,1.3,23,3.3,59,"Dahme/Mark, Stadt",11,72804053,,,1.5,26,1.1,19,0.2,4,39.7,703,11,LT14,72804053,100,LT14,39.275583678813,29,1771,,,,,,1800,4583,both,13.4
Zweistimme,12072055 04,amtsangehörige Gemeinde,Dahmetal,404,368.0,36.0,0.0,272.0,67.3,4,268.0,92.0,34.3,63,23.5,29,10.8,43,16,12,4.5,13,4.9,2,0.7,6,2.2,2,0.7,6,2.2,0,0,12072055,10.5,25,4.6,11,26.9,64,12.2,29,0,0,0.8,2,3.8,9,Dahmetal,3,72804055,,,0.8,2,0,0,0,0,40.3,96,3,LT14,72804055,100,LT14,57.81990521327014,6,238,,,,,,244,422,both,5.5
Zweistimme,12072157 04,amtsangehörige Gemeinde,Ihlow,593,537.0,56.0,0.0,408.0,68.8,3,405.0,100.0,24.7,56,13.8,49,12.1,152,37.5,15,3.7,15,3.7,0,0,10,2.5,3,0.7,5,1.2,0,0,12072157,11,39,0.8,3,33.8,120,12.1,43,0,0,2,7,1.7,6,Ihlow,6,72804157,,,3.9,14,1.1,4,0.8,3,32.7,116,6,LT14,72804157,100,LT14,56.16224648985959,5,355,,,,,,360,641,both,26.5
Zweistimme,12072298 04,amtsangehörige Gemeinde,Niederer Fläming,2634,2359.0,275.0,0.0,1528.0,58,21,1507.0,520.0,34.5,235,15.6,135,9,386,25.6,73,4.8,56,3.7,9,0.6,47,3.1,1,0.1,42,2.8,3,0.2,12072298,11.2,171,1.4,22,24.1,367,20.4,311,0.5,7,1.1,16,3.2,49,Niederer Fläming,18,72298,,,2.3,35,0.5,8,0.2,3,35,533,18,LT14,72298,100,LT14,55.915138439410285,33,1522,,,,,,1555,2781,both,14.400000000000002
Zweistimme,12073008,amtsfreie Gemeinde,"Angermünde, Stadt",11887,10110.0,1777.0,0.0,6544.0,55.1,82,6462.0,1681.0,26,1067,16.5,703,10.9,1678,26,574,8.9,387,6,41,0.6,170,2.6,25,0.4,123,1.9,13,0.2,12073008,11.8,613,1.7,88,22.9,1194,19.4,1007,0.2,10,1.3,66,5,258,"Angermünde, Stadt",31,73008,,,2.5,130,1.2,60,0.4,22,33.7,1756,31,LT14,73008,100,LT14,43.48936871600462,73,5204,,,,,,5277,12134,both,14.2
